LIQUIDITY_POOL_ADDRESS,MINT,SIG_INACTIVE,SIG_NO_PRICE,SIG_NO_METADATA,SIG_NO_IMAGE,SIG_MUTABLE,SIG_DRAINED,SIG_SHORT_LIFE,SIG_FEW_TXN,SIG_NO_NAME,RUG_SIGNALS,RUG_SCORE,RUG_LABEL,INACTIVITY_STATUS
Ej1nkwzqWWfSVX6LM6fHVYjo8CcWyjEPcvg3a2D8hqa3,9qsmnT21LZFPBJ8YRf6JTMZxwuqcXU9Ei2f16qFqW8RB,1,1,0,0,1,1,0,1,0,5,0.5555555555555556,LIKELY_RUG,Inactive
A3LJYbeS5y6NZtbhaJueVvb8kKe6eCp6XFZJ3fkdMcgs,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
A3LJYbeS5y6NZtbhaJueVvb8kKe6eCp6XFZJ3fkdMcgs,AoN2z7w7ccQJQiWS7rjS45dcyYkVkBddXDcrzmj69tqf,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
Bxibkua4AxNU2Ysv8k47XdzsqRVSkj1phrxTxEj284Je,H7ed7UgcLp3ax4X1CQ5WuWDn6d1pprfMMYiv5ejwLWWU,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
Bxibkua4AxNU2Ysv8k47XdzsqRVSkj1phrxTxEj284Je,AoN2z7w7ccQJQiWS7rjS45dcyYkVkBddXDcrzmj69tqf,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
FmcSZFD7N5bz1irkQ1VtcCxTD8myDKLh2vLpvmBjY3QG,6fWbMoWkGQ6dKNhh9Wzk5ZKq3RHpbKk3NnuLKFPhZYJJ,1,1,0,0,1,1,1,0,0,5,0.5555555555555556,LIKELY_RUG,Inactive
2PHa1Ui9RkauX5FJYxDVBNNRZWJJu7X8NSpqMvRmRNec,H7ed7UgcLp3ax4X1CQ5WuWDn6d1pprfMMYiv5ejwLWWU,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
2PHa1Ui9RkauX5FJYxDVBNNRZWJJu7X8NSpqMvRmRNec,45EgCwcPXYagBC7KqBin4nCFgEZWN7f3Y6nACwxqMCWX,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
FUsMZqRBjhPk6zZPkdotQABWwZkhkLyvfje5v7mAsVLd,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
FUsMZqRBjhPk6zZPkdotQABWwZkhkLyvfje5v7mAsVLd,G1LpjZh9vnnrVcEjrpHfGrQoKWSMZp57yyDY41fFiYUU,1,1,0,0,1,1,1,0,0,5,0.5555555555555556,LIKELY_RUG,Inactive
SEQV6QiTpvTzrceiaYg9Avnwf7oc8ZALpnQMz6TyT4A,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,0,0,0,0,1,0,0,1,0,2,0.2222222222222222,UNCERTAIN,Active
HqwmtG7WVGnN4vWjevSBwHNYTWcmWsBbZAT4oow5Mu7t,AqptpUumDRohT7nErQjmy5TDnereMA57DR2New1WLJov,1,1,0,0,1,1,0,1,0,5,0.5555555555555556,LIKELY_RUG,Inactive
8HSY8u3GSGNHAvyekQPQujsJ4iTZmpShHgmzRkxwTGrc,2eRib2JYn9CD3pT5KjGCtZx7tkyHBmkeV1NquT6ocZNC,1,1,0,0,1,0,0,0,0,3,0.3333333333333333,SUSPICIOUS,Inactive
8HSY8u3GSGNHAvyekQPQujsJ4iTZmpShHgmzRkxwTGrc,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
GfX6e4wu7vMVRVbciS4tMwwwJvzmS1rZ5g5KJmbsbYNt,AxNFiobh4mnQvZvnBkfK8xtrPMghFtUsazQFZAmogvFq,1,1,0,0,1,1,0,0,0,4,0.4444444444444444,SUSPICIOUS,Inactive
GfX6e4wu7vMVRVbciS4tMwwwJvzmS1rZ5g5KJmbsbYNt,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
Buv88gGpe5ee4uSSvNAVsyjr6Wxz6QGHc6z5nEcMNFJT,Fch1oixTPri8zxBnmdCEADoJW2toyFHxqDZacQkwdvSP,0,0,0,0,0,1,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
Buv88gGpe5ee4uSSvNAVsyjr6Wxz6QGHc6z5nEcMNFJT,AZsHEMXd36Bj1EMNXhowJajpUXzrKcK57wW4ZGXVa7yR,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
7wUsLukNaJEPM4FRhKcgi5HwB7AhYfNvAy6ECA9mk7ft,6TDvSGLpLnGSD4BMxdof1FoN3fwunvUUg4BPekXqmPaN,1,1,0,0,1,1,0,1,0,5,0.5555555555555556,LIKELY_RUG,Inactive
7wUsLukNaJEPM4FRhKcgi5HwB7AhYfNvAy6ECA9mk7ft,9gwTegFJJErDpWJKjPfLr2g2zrE3nL1v5zpwbtsk3c6P,0,1,0,0,0,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
CZdV4pnPbJ2EJsctV3yExKzkjiGtNS7S66Srj3giqFLZ,3kAnqkg69ufNFqrV8fkxG1AvcgpMu51rRBmD66kmT347,1,1,0,0,1,1,1,1,0,6,0.6666666666666666,LIKELY_RUG,Inactive
3sLKdkoKNDjyhrh13LQP4JiWUNPmjA9zVHZjo7YfyyRW,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
3sLKdkoKNDjyhrh13LQP4JiWUNPmjA9zVHZjo7YfyyRW,FLrgwxXaX8q8ECF18weDf3PLAYorXST5orpY34d8jfbm,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
FypP6weMbpVUunCxPUtNGN1pzAZ4RRFtfXDS2Y61M63,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
FypP6weMbpVUunCxPUtNGN1pzAZ4RRFtfXDS2Y61M63,BoZoQQRAmYkr5iJhqo7DChAs7DPDwEZ5cv1vkYC9yzJG,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
Af2krh4FtnkPiLkdCDWae4u7Y55hyaLpfSPDfAD3mqA,gWbUJYqBLH58FYhwat1VWKwbDVWfDfrtnkegrarcE47,1,1,0,0,0,1,1,1,0,5,0.5555555555555556,LIKELY_RUG,Inactive
Eh2J66KJds1QMQTek4kK5qU4CVDGHihpmpRfX58e2NCD,EBnexcwcJ7dM3RMBCp6wUikPRTYhUK8u8bBYqUBAyLmJ,1,1,0,0,1,1,1,1,0,6,0.6666666666666666,LIKELY_RUG,Inactive
Eh2J66KJds1QMQTek4kK5qU4CVDGHihpmpRfX58e2NCD,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
HWWDHiaCCHxjNcEAUi3iCowc2Kp4QKzQy4abkcWsSgTY,9gwTegFJJErDpWJKjPfLr2g2zrE3nL1v5zpwbtsk3c6P,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
HWWDHiaCCHxjNcEAUi3iCowc2Kp4QKzQy4abkcWsSgTY,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,0,0,0,0,0,1,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
J1Je8gu3ZmkdE1XVwfmfzGHdT8peB6xKXPp4TR2HrqRJ,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
J1Je8gu3ZmkdE1XVwfmfzGHdT8peB6xKXPp4TR2HrqRJ,B5p3AErDxHciofAiUPjSrz7tz8mjqTJYuptpYkDKqQsS,0,1,0,0,1,1,0,1,0,4,0.4444444444444444,SUSPICIOUS,Active
APC71tJaHpBd6wYHxuYj2z9u1rPZeQALuuY5DPPVon6v,6LNeTYMqtNm1pBFN8PfhQaoLyegAH8GD32WmHU9erXKN,1,1,0,1,1,1,0,0,0,5,0.5555555555555556,LIKELY_RUG,Inactive
APC71tJaHpBd6wYHxuYj2z9u1rPZeQALuuY5DPPVon6v,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
9shBq6oe772SAMgVBcUZQhY2o3sW2M9mQ6hoWVbce1Sq,GWkA9fwAtJDb8BfBAabRY3w7x4jQrboLZd9iWH1v7yuB,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
9shBq6oe772SAMgVBcUZQhY2o3sW2M9mQ6hoWVbce1Sq,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
H36DzhkHEGGadSHgi1PTGTsmKWEqNC4AmAegWuNx5Pah,BgaMpJQAhhuAPrjZEuATWqU64fQCeLBw3Ctdj4zhung8,1,1,0,0,0,0,0,0,0,2,0.2222222222222222,UNCERTAIN,Inactive
H36DzhkHEGGadSHgi1PTGTsmKWEqNC4AmAegWuNx5Pah,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
2rgCSR63hauNURLSUt2bXVwczr4iopGAJJPaR1fuMXfa,DPmn5vzqkKiRN6xn7sa6whv2fDw66QicV33KmR14rYBK,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
2rgCSR63hauNURLSUt2bXVwczr4iopGAJJPaR1fuMXfa,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
DcCkbXsBCrurhiLHgiZbWZWLfRpSV3NcYxZsk88uA1Wy,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
DcCkbXsBCrurhiLHgiZbWZWLfRpSV3NcYxZsk88uA1Wy,2a23Hq8HMV1sx7AzVbt3JcpuDEQ16xHNPKigMVvQpLxq,1,1,0,0,1,1,1,1,0,6,0.6666666666666666,LIKELY_RUG,Inactive
FB2ffwXBXtH5CQMDcECSxegknCzbiMu8yv3KcjMZaUxC,4h41QKUkQPd2pCAFXNNgZUyGUxQ6E7fMexaZZHziCvhh,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
FB2ffwXBXtH5CQMDcECSxegknCzbiMu8yv3KcjMZaUxC,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
6MBSKYMbGGjJ3AqcbA2J93cfa4qVgcUzesoSWz1zSfYK,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
6MBSKYMbGGjJ3AqcbA2J93cfa4qVgcUzesoSWz1zSfYK,HhJpBhRRn4g56VsyLuT8DL5Bv31HkXqsrahTTUCZeZg4,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
42AdUjYmzdEpP5NstjpArMGJjD33HEwTauZtpbzRhzkr,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
42AdUjYmzdEpP5NstjpArMGJjD33HEwTauZtpbzRhzkr,FLrgwxXaX8q8ECF18weDf3PLAYorXST5orpY34d8jfbm,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
GPUWfaHK49v6CEdfp2cVNuY3iiseiSWGdVWpxZra4q8R,5LSFpvLDkcdV2a3Kiyzmg5YmJsj2XDLySaXvnfP1cgLT,1,1,0,0,1,0,0,1,0,4,0.4444444444444444,SUSPICIOUS,Inactive
HHVp4mpVvARZucCEEc8DRuqrjZqaT4sEVXF5qWCcUhbJ,88tmABf1s3A6jbLD2yLR1tgbGjz68fz3EDrbeSB1JPPc,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
HHVp4mpVvARZucCEEc8DRuqrjZqaT4sEVXF5qWCcUhbJ,2mEPX5TUfaw4wgfY1z5zwjosKaJxWAiiWjqHWD8oG9jy,1,1,0,0,1,1,0,0,0,4,0.4444444444444444,SUSPICIOUS,Inactive
5RNVhDLso7Y2H4y1vqNiqPhtCbX2yUgugK12DKpkprsF,9fMKG17VJqKCzYMqw2q848EN1MmxakLG7iwVMRrL1HQn,1,1,0,0,1,1,1,1,0,6,0.6666666666666666,LIKELY_RUG,Inactive
5RNVhDLso7Y2H4y1vqNiqPhtCbX2yUgugK12DKpkprsF,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
Ff8RcjN5nKSQbRZLrRCYrok39HDWkvz6D2bxEGCV5Cj,EM3aZeRRKqN7eZYfzwNWcRhwn8EQx9pumt262ZyNM539,1,1,0,0,1,1,1,1,0,6,0.6666666666666666,LIKELY_RUG,Inactive
Ff8RcjN5nKSQbRZLrRCYrok39HDWkvz6D2bxEGCV5Cj,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
3Ytrf5VRHwJgsQubVVkgVYaDLk426h3LxnvdEWdddY5X,BiMSb8YBuRr2xRrvgnQDTT2UqRGYjBUXcQPS9o1hVJPh,1,1,0,0,0,1,1,1,0,5,0.5555555555555556,LIKELY_RUG,Inactive
7dx3gRGrTZbJDQjBm4mRJegAi1q2vXMNRDpfa5cpVzrq,FgX1WD9WzMU3yLwXaFSarPfkgzjLb2DZCqmkx9ExpuvJ,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
7dx3gRGrTZbJDQjBm4mRJegAi1q2vXMNRDpfa5cpVzrq,45EgCwcPXYagBC7KqBin4nCFgEZWN7f3Y6nACwxqMCWX,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
FYDFj5rFGcT1rgMjLM6arnaqWme8zByXCNWnyQAgU1Ur,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
FYDFj5rFGcT1rgMjLM6arnaqWme8zByXCNWnyQAgU1Ur,6TDvSGLpLnGSD4BMxdof1FoN3fwunvUUg4BPekXqmPaN,1,1,0,0,1,0,0,0,0,3,0.3333333333333333,SUSPICIOUS,Inactive
nRcEzUhta1byh8QSxheHyed3qWzFvEeD7A1m5t7qBqa,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
nRcEzUhta1byh8QSxheHyed3qWzFvEeD7A1m5t7qBqa,AGsPo9SigH9wBa3ewsJGcFFuSunrn5fwtxY87YHm29Az,1,1,0,0,1,1,0,1,0,5,0.5555555555555556,LIKELY_RUG,Inactive
2wNXp78vujkH9yy6684DBdT4fob8ATMYtbJDi8vayYMn,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
2wNXp78vujkH9yy6684DBdT4fob8ATMYtbJDi8vayYMn,HTLUtRa8W5V5uGuRpPrpm19BhxWBBC3NWj4mKu71aP1r,1,1,0,0,1,1,1,0,0,5,0.5555555555555556,LIKELY_RUG,Inactive
Gx1PS5W6gfQoH6Hxi8Y2nteZDxJd7TuzCe9UDo9rWG62,EKCW975DWdt1roK1NVQDf4QGfaGTcQPU5tFD1DMcMe9Q,0,1,0,0,0,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
Gx1PS5W6gfQoH6Hxi8Y2nteZDxJd7TuzCe9UDo9rWG62,6umHyh6UaSPHJo5LUbwnLcruqLwHryU686R7rNZDYE7V,1,1,0,0,0,1,0,1,0,4,0.4444444444444444,SUSPICIOUS,Inactive
2JZK8TjBono71gjNRdzKjQgpfGGgM6Wi4ZkoBjVLAv8g,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
2JZK8TjBono71gjNRdzKjQgpfGGgM6Wi4ZkoBjVLAv8g,DhRQWsiP53gVXnG8KQwq63Uo1FvouRpVNL8536tsVD5H,0,1,0,0,0,1,0,1,0,3,0.3333333333333333,SUSPICIOUS,Active
He5bWWyg9pm54wk1trt4UiNehxvdRjTaKKkcxxfrqiek,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
He5bWWyg9pm54wk1trt4UiNehxvdRjTaKKkcxxfrqiek,D8tN9FsirT9kuP1ouBzaEXons51PfMKSxebWeq1JxBUy,1,1,0,0,1,1,1,0,0,5,0.5555555555555556,LIKELY_RUG,Inactive
DPnLq2UwSCGhY1SJQzRdTRnWTTUKC75jcm4iiAv7Jf4k,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
DPnLq2UwSCGhY1SJQzRdTRnWTTUKC75jcm4iiAv7Jf4k,4giiLHQPdcuFnVcuBF7wpmfU88EXDdToJqBP8dfpSjtA,0,1,0,0,0,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
Dhis3WXyhCCEjCphLvybJFjid7sKCTRQJhvyjBBnk7vn,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
Dhis3WXyhCCEjCphLvybJFjid7sKCTRQJhvyjBBnk7vn,CaACSXHd5HHE2SxLBbAkRjRhC1swaHd6zZNndU35wxmk,1,1,0,0,1,1,1,0,0,5,0.5555555555555556,LIKELY_RUG,Inactive
6DBVrbYgHSR7d4HSo65JkRDBcJrYVnTdWrPrEEbkZZyT,ApuiTo4pJQatGGLFEo4kmJQNGQhn5ojWKt6gCAtRKUfE,0,1,0,0,0,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
DTRXrh9U1zKbweYRq6tgn7XuZSFTnvoiuBrtaZTaQdjf,nKYp2kyU8bBd8BMj9qbUkRpGsUd7ebnpmHP2bNbQSeZ,1,1,0,0,1,1,1,0,0,5,0.5555555555555556,LIKELY_RUG,Inactive
DTRXrh9U1zKbweYRq6tgn7XuZSFTnvoiuBrtaZTaQdjf,USDH1SM1ojwWUga67PGrgFWUHibbjqMvuMaDkRJTgkX,0,0,1,0,1,1,1,0,1,5,0.5555555555555556,LIKELY_RUG,Active
GYojQLoaedvqhKdHFMyLQxiUohqfszrQBEfhLNKEmad8,JxxWsvm9jHt4ah7DT9NuLyVLYZcZLUdPD93PcPQ71Ka,0,1,0,0,0,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
GYojQLoaedvqhKdHFMyLQxiUohqfszrQBEfhLNKEmad8,2WpxojX8qWig6QRypFw6k46dd59RHWZd8QKMBVU9ZHcE,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
93YhoaU6zxLvBND6qg8RwvKedjBDS7QGtDcw7YqPmN9Q,4npp1gpCEYdxjXm1jy4Xqpnv2GsdSWW2VpdBeDrGCEw8,1,1,0,0,1,1,1,0,0,5,0.5555555555555556,LIKELY_RUG,Inactive
93YhoaU6zxLvBND6qg8RwvKedjBDS7QGtDcw7YqPmN9Q,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
J8GRG9KsXicEP46fDG7yGkcGwjZTaGZLCwkzHBLvvLge,9eMd6wVAyG2NFg5pRi94t7dxZL4sVi5wWFzwnxkdK5D1,1,1,0,0,1,1,1,0,0,5,0.5555555555555556,LIKELY_RUG,Inactive
J8GRG9KsXicEP46fDG7yGkcGwjZTaGZLCwkzHBLvvLge,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
7vFdnPmXs8vJ5HRbL7TAwJzHLRCKhpavGDD9uxVLsd2U,75xbHXWhoPe5nv8j7TucG7YQW8Ep7duwHxczGbQeiqU2,1,1,0,0,0,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Inactive
JDszCqbEj3fE71Yb7bwn54coh8x8DpLSJJF2KqqPBiWv,9cMYmHZkFs5n2zdi3DLHUp5vp4xChrQuAiR6pKRqZnti,1,1,0,0,1,1,0,0,0,4,0.4444444444444444,SUSPICIOUS,Inactive
JDszCqbEj3fE71Yb7bwn54coh8x8DpLSJJF2KqqPBiWv,USDH1SM1ojwWUga67PGrgFWUHibbjqMvuMaDkRJTgkX,0,0,1,0,1,1,0,0,1,4,0.4444444444444444,SUSPICIOUS,Active
AxfxDYLtgpGanF3y2v3qLW6F3LQocvSpb9cWHPk1RVze,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
AxfxDYLtgpGanF3y2v3qLW6F3LQocvSpb9cWHPk1RVze,JBiwifzeVPUfvr8C8QXqq1nkKKqt8QKFNxik9hDkVfv,1,1,0,0,0,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Inactive
8pZuCvLHLqh6mWRWadcPwqgWgFefvgMYAaytC66mF9af,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
8pZuCvLHLqh6mWRWadcPwqgWgFefvgMYAaytC66mF9af,ApuiTo4pJQatGGLFEo4kmJQNGQhn5ojWKt6gCAtRKUfE,0,1,0,0,0,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
HAwTMezp4fSqV1yKWYWHnFsuJyZkMCGRQ3crSomETTWG,So11111111111111111111111111111111111111112,0,0,0,0,1,0,1,1,0,3,0.3333333333333333,SUSPICIOUS,Active
HAwTMezp4fSqV1yKWYWHnFsuJyZkMCGRQ3crSomETTWG,79aHfL4EKkSm8FfzQ71c5jLAcUDBguwgxrQqKVAd1ZLK,0,1,0,0,0,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
5W8zdHhEkkrFccdW1ztWTDBk2iyCje4n1dpu1rEweG39,NGK3iHqqQkyRZUj4uhJDQqEyKKcZ7mdawWpqwMffM3s,1,1,1,0,1,0,0,0,1,5,0.5555555555555556,LIKELY_RUG,Inactive
5W8zdHhEkkrFccdW1ztWTDBk2iyCje4n1dpu1rEweG39,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
6MiWtFFZDrV7MqPUtQuz9NoPGKgAksUMaaxMME3ro8wF,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
6MiWtFFZDrV7MqPUtQuz9NoPGKgAksUMaaxMME3ro8wF,59EHPRq7Jxeh6CsniHo31gkJDgWcAw5LMpKV8KX5YCd4,1,1,0,0,1,1,0,0,0,4,0.4444444444444444,SUSPICIOUS,Inactive
J9tWNAGWzYdsZu8Wz5shHj2Po3uoZAZaDprS8JL2nYNq,59LBtYZt1ucDb1839SkPJr5f8Y6XFJDGsvfdgCrGz14D,1,1,0,0,1,1,1,0,0,5,0.5555555555555556,LIKELY_RUG,Inactive
J9tWNAGWzYdsZu8Wz5shHj2Po3uoZAZaDprS8JL2nYNq,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
Df4vqKiUSzi4FXB1hHqaqHUi41ko7fZVnwKmb3qN6Dzg,GLuMG5NdygUXAt7hqCfZBx5MSctFgquyJUxmSApLPpyb,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
Df4vqKiUSzi4FXB1hHqaqHUi41ko7fZVnwKmb3qN6Dzg,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
EfGimwrt3XKy2ZzDeFVJGDX8duHCQZVbMt7AYnPe2Cri,4pdEhGt1X4zKVZVkBjAyPa86S7ATuYXtj9wcNU4wyKdW,1,1,0,0,1,1,0,0,0,4,0.4444444444444444,SUSPICIOUS,Inactive
EfGimwrt3XKy2ZzDeFVJGDX8duHCQZVbMt7AYnPe2Cri,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
AFEMMRN3yZqTXF4zQvhdnoveQW774AT23heHRr6KSyHa,AtQQJKENpMqGMLXucGpWzGn1ozZrpfyVXi69pWy7ehmc,1,1,0,0,1,1,1,1,0,6,0.6666666666666666,LIKELY_RUG,Inactive
AFEMMRN3yZqTXF4zQvhdnoveQW774AT23heHRr6KSyHa,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,1,0,4,0.4444444444444444,SUSPICIOUS,Active
3SnNeFzmBAjUdS7PfAtwVaZnfHEnB3f4trTJ6Vmd6TjY,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
3SnNeFzmBAjUdS7PfAtwVaZnfHEnB3f4trTJ6Vmd6TjY,FvpH9XG3Li7phpWoYZhj6AaBH2kvRoNFE2GMU6BAHJR5,0,1,0,0,1,1,0,0,0,3,0.3333333333333333,SUSPICIOUS,Active
HG6Dm9jyxckGqXdjEGBgpCFsZD6zsBoqAUnckdk99eJe,So11111111111111111111111111111111111111112,0,0,0,0,1,0,1,0,0,2,0.2222222222222222,UNCERTAIN,Active
HG6Dm9jyxckGqXdjEGBgpCFsZD6zsBoqAUnckdk99eJe,3FmBbVvTPUz6gsb234qQnsNdvP8GBBYJjCBZ9R7E2wNM,1,1,0,0,0,1,1,0,0,4,0.4444444444444444,SUSPICIOUS,Inactive
Fg2Nu6NGv9S45w1ne7WQdLYQzL8PAP1qk4Ad7fh5qyKN,AEynk22NwmLL6SW2pJZcJ98xWRvfigJ2ePpqKJY6ZgvG,0,1,0,0,1,1,1,0,0,4,0.4444444444444444,SUSPICIOUS,Active
Fg2Nu6NGv9S45w1ne7WQdLYQzL8PAP1qk4Ad7fh5qyKN,So11111111111111111111111111111111111111112,0,0,0,0,1,1,1,0,0,3,0.3333333333333333,SUSPICIOUS,Active
E9rpgWUAjP5UQ91hnVNWbGLXARc6Ysc6Gkczgf3HN91H,So11111111111111111111111111111111111111112,0,0,0,0,1,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
E9rpgWUAjP5UQ91hnVNWbGLXARc6Ysc6Gkczgf3HN91H,B6sS8UtUKRCpbTgVe8kb6XjaUSXWw9g2VFU2YQsXtcoD,1,1,0,1,0,1,0,0,0,4,0.4444444444444444,SUSPICIOUS,Inactive
6RhWKaLcLXDuLU6pYELJoWp1EnBbi4MzD7BLkF1U3mJU,EdLjviYdyy8zdiQ4xwV2NQnHWPGK7FSNi3cNA6D6cann,1,1,0,0,1,1,1,1,0,6,0.6666666666666666,LIKELY_RUG,Inactive
BmWVhSv2ZGFcmF1Dev65yKwkVLbbqJ5XcuGq46c3ocLT,vAnfwrzNPap4AuscDkPnriQhpVqfc5zfdhTRqytVeZ1,0,1,0,0,0,1,0,0,0,2,0.2222222222222222,UNCERTAIN,Active
BmWVhSv2ZGFcmF1Dev65yKwkVLbbqJ5XcuGq46c3ocLT,So11111111111111111111111111111111111111112,0,0,0,0,1,0,0,0,0,1,0.1111111111111111,LIKELY_LEGIT,Active
