MINT,jup_mint_listed,jup_has_price,jup_price_usd,jup_confidence
3GyVzsbk9242z1a3tDKuwVRvq1RbmWWpQkioTNP1v3JX,0,0,,
6cvrZWgEUkr82yKAmxp5cQu7wgYYBPULf16EUBp4pump,0,0,,
BSBu5icVT1ynAK4zhMa6Rma4uNR56t5PDjJxpsaupump,0,0,,
sfYDFZJguyF4YLZjje7qwwh41NRymFfZ3QXZbVm7Eyg,0,0,,
579t4FvQQ6JsWtoGrAVHWSK6AgRcw3XBJGaDefVL92e1,0,0,,
GLmjXVSoGM273SixJkiaaXknUePRAqmCvVpybmf1G61t,0,0,,
zezJya1acNmn2VeyvUPc9jFgUzk5Eip5h9TDVQxpump,0,0,,
8uivuMeqjQe9i1Acdt8uGLn1QwwZkNxsHJk37Cd24Thw,0,0,,
eSKEaSVP4fZRSbsZD4yVoRKbSWaTbmpMDq2dUQ9pump,0,0,,
BMJKL7brPC8dNf45JYCuh46ekNUkygpKMcen6xAXpump,0,0,,
D6hSj745KdWTShL6PrEjBfa94wx2oXnSZpvo9wozWkbw,0,0,,
4irSWbZoW1FJZ9vUJ9AoNshFhdNASZadDNqhMBcepump,0,0,,
BeF4e5FRLE2jyrLVERyAF8UJ7VMpKCNDUJat9pmkpump,0,0,,
jasQQD17WWgFhiCZVZDyik35XEd3SVqza5godvopump,0,0,,
HTZ3sknWbgZRH5GLBfrcNjV8CHdwvnxCytjrDGzg2FRU,0,0,,
4Eb7ReeT936hX25KMBfYtyP1RWDdd9iixEwGJroACeLC,0,0,,
u98dJRgCerasJMHbUmx2N5QkEc5W9bXaV1yQS7oLdN7,0,0,,
FwVNiTVWj4dbpX4UGXDJzfubpusvXSRTLPBCdZ5Kpump,0,0,,
Ev447YSTWX3P4dD2GnHCgRnvsrpJoCEjGZCrRVSVpump,0,0,,
CJJbVYyrX92FjZGWn6Ckg9SnszxGF33C6okcKsmFpump,0,0,,
D6xXCFS6nSr9m1fRkPkQR8dgbXpqf8oaADZNN3xpnh7u,0,0,,
8nQK8znsxfUdTQajfHKqFcLiJwMmVeMxUGgRG5oHpump,0,0,,
B8rewgn27navW3tBXuzErWPBHEb8gKZhrGkx7NuUpump,0,0,,
FQCaSWADj6dwHqyWTba7DKfWYwo5ZmQxQCSyT5nypump,0,0,,
6SNF42gEu3WkEVy7JgmMb1wTNxeGWY5UXfRjQKUzpump,0,0,,
CgFdo4U7Vd1PviMM2yvbhVpaZDVtaxwVA6m8Z3vdArJx,0,0,,
XrJs9cMt48poHWupQAFUXNGuzy41qt2hVKuRktBpump,0,0,,
23sHHHaQsEXJpbjuVmZhpM9CQTwfpeHXFWXEBXQgpump,0,0,,
75GuNrwxQPdeLRuiCLQavjZvHWQY1yJv5aAZcMBhpump,0,0,,
6AnCzGMAbEzKq3CyE4DvujNgMxk9dyJugsdmkEPQQhQp,0,0,,
Eb8ozUCXMY6ZrUToMiFR7iueiNiDSpwkHMAG21tYfSXk,0,0,,
DNLsCFrQVof34NFjrwGwc2YvCRxyoNh8oyLBaU1RbhkU,0,0,,
5EubiTc8xd1VcFJWRKdHarTaqnK2HeuWusCQmGewCepK,0,0,,
6KKipnbLSjrYX66kE9JpBRrirbFpjR4W2U9AYY8QKnqs,0,0,,
BTv8PTWJJkn6pqvyjBAF3GMSXoXJVqc3EiFyagVBqnpw,0,0,,
5mqf5ePgBTK2DvRcBePqXujpkKQyyFAP1xPn8Y57pump,0,0,,
42e4gxpM6Gtc65dyGjxSb3DvzW18U5WiarHz6bVudJzb,0,0,,
7M3ieFsS397J924iPZUHZT4vkX5mVpueoVB5RbzTpump,0,0,,
2GPJhV9jNrj7TaLYMRgWkcy6sTKLcwntv7nZ7qDyMRGM,0,0,,
4Cnk9EPnW5ixfLZatCPJjDB1PUtcRpVVgTQukm9epump,0,0,,
6D7NaB2xsLd7cauWu1wKk6KBsJohJmP2qZH9GEfVi5Ui,0,0,,
GUUAGFq5hszzeA3ef3j5WEKd3aKLCMY342N9WicWcPSN,0,0,,
7U96oPrX7PwwdnWTQvScDatbd6cZgoKzb4T99Pjx4Bmt,0,0,,
BBhmss7WDYaBud8PWyVAL2hEpgfLmxRczsRPNaNHpump,0,0,,
DTh7CuuiPHfegmbUwkxVdpWbdSZsnhJTsmbnWcqpump,0,0,,
EmkXdycmczbm6e9Cokav5rCTY6A2FiFQoCU6YvweAV3N,0,0,,
4UTEFQjNMvfQF5NT8mVfXdMAKoL7hS7i9U4mMVAzpump,0,0,,
8BRa1dJxQt7MQ7gVKBNzXm7LuiwrnNkSdkDbAkjU7PiC,0,0,,
DvkPFEegFqiAxT2q8dqrf35D5sB44QUsqAEKZyiEp6yz,0,0,,
964ssiZnVnZJrjCDvCbBuwgsozW13gmGtJdPWTAwpump,0,0,,
28xPA7ZER19fNTWQpZ8xHJUMbyoxegpT6mHxzMdtFZCW,0,0,,
425uGp1Y2zs5RbZxz6LpZktwwyyP8fkYB7spFQoxpump,0,0,,
4AKXNoAQVLSm2M7KjD2gdodw1qrDowt8wGMU7aZ1Q58o,0,0,,
C4u9GYmTvtaGa1a7q6iijn5DK2GYe78fqEeoPwrpump,0,0,,
FkJDv75u37igkb7safRWV5qS4cpwrTQfpuiRiihepump,0,0,,
F7Hwf8ib5DVCoiuyGr618Y3gon429Rnd1r5F9R5upump,0,0,,
BAmqiw5XcKP4ftEwxJC4bQicmXHjJgr9USnDryxBpump,0,0,,
C2LuB5y5AJ1pZvsPihwfL52x9q9MaVQeWB4bQacnpump,0,0,,
Chp9pGGSDAv97mdkCGC2ZMfgZYMwFJrTR4kDReTCpump,0,0,,
C1aUK5VpDoEKqsvDpc7gQf1HVdgbrw3kwXE7KEbJpump,0,0,,
4FbXdkJ9yuuSqstcqLAM1VTpJqaxd2tMwSDMTsFYzKYz,0,0,,
GGK3zaEBMDWdpjS1EvsXUQZdbDeLhMvhfFEwcvwQpump,0,0,,
6E7NefV6gK2fQhwheSUeaqr1mtRVgFXnT1vtCEL6jpcg,0,0,,
4AKYKa4JLKQau7m8B7hmFdN8ur1SvqUDqJt6D44Npump,0,0,,
GEpKxmMkeXycPkBV7AnTozVhoSvAha8XggRrPnzppump,0,0,,
FqnqT1GKi8S4Gyk5wnSKvJjXW48HqGtKJt9WS4o2pump,0,0,,
E5txbNkMgc9jaAwQSWjJSfdqF2ES2Q1n3A2GfAcaHDXs,0,0,,
H2rqCXTa8rGQoiwGcKUy2yJ7sftpgWy2oYyE1K5Apump,0,0,,
6P5McDuhznaedKjnCvfe9iEjtCfVLyZhSqe93TZtawky,0,0,,
3VdRBYt9Uz2yxgLnnGcHmPCgmzTLcBkHwQ7SGZBMgL5c,0,0,,
3hvm2ZrRTJ4az3J4T7WwwpeEdxSTaosvSe2HN5gdEzUL,0,0,,
3pnAHMeAqgXYk7yEHfSevDBBa9Y2EKXafvUn7mHRLdv8,0,0,,
7rHkp4hUV7UfER7Ng7m6FqKkq5oviFcijsya79tPpump,0,0,,
C6aKMB1myrBMUQYUnvsvuUnhJKVRAtiQ7EVgkkBipump,0,0,,
ENoD8J2J6wNHkcJkvVBkwq5JMiR1oNBfBZRkoHCQogyT,0,0,,
FtMfCjxV8tnPuuxabzLhj14jgtYojqqqWXtBaqv9ox1b,0,0,,
CLmkmdeeDqZRciDPrpVS8JtFj2g1hh8U4XQmQishpump,0,0,,
A6U6PxqQQrUGQA8L3qsnEHq4iMpYEYToFJfRebuzpump,0,0,,
8dzscL1SQzS3WEckH6MPdhmvPTfsaQkmEepNnAEE6Wx6,0,0,,
JBUq44EqPxpM6PAZG8GptpUBLxE9okvd4BFgns4Ze5TV,0,0,,
BvqEDCSnQG9N5muFgsgds5w9M9m8ow1WeZ4XeF7tpump,0,0,,
GxQ68pxseiiLByZSRkckWU3XmzqBrvma5nipC9d2G6nB,0,0,,
A1VW4WZVQxBvwyxMXdaXp3vYez9ULfFBiTHCVLHapump,0,0,,
Gf4RNrfLhLiauTdu56hF9ijo9od4xTkekekP3WervQpH,0,0,,
6R5HByjbShg3VX2dbU9b4KeWPvwxxpXWypJAAdQTyzQ5,0,0,,
DBRiDgJAMsM95moTzJs7M9LnkGErpbv9v6CUR1DXnUu5,0,0,,
DhqViYG2T1N3B4xziTx22aPW4rwGKkvpcF5shrD8pump,0,0,,
FPAiMbTp5Vzy5i74u5LyCrFU6Q9uZny8MjW9gUmwcVMD,0,0,,
8FgiM3v6AU27pZZmMVD8JRhfTcZFxgkj5yWLE51vkyj4,0,0,,
3or1p8Ev2gKoCzGXQHAngJ8vTKGDiS67yTTrwhWmMftw,0,0,,
4y5fknXiRc8pJSTiNAzLmCum7LmzctRjxZWc1qtmpump,0,0,,
DHoadXCbf6TcadkcMGJ8kFRdDa2sXPQ1KrgodUDRpump,0,0,,
7C3Nk1WBkqoSNNeQxcaYbfpJLqsNrRFo1BdAUGpUKDEo,0,0,,
2xYwDFwfw5D4yvF2JwZ1hTxQXY589jtsfWqxJxNTc3em,0,0,,
AdeNkKMDrmSKdTa4bryxQaip1HquwmLZ1Nx5vaBSCQd,0,0,,
7C56ato1ahVtSZeU2jccq7ank4NRAeEXfPpBWBHopump,0,0,,
G14jEshftiEyTdYxNNBr2HhuGHvereYbr4qQSyUuCFZ8,0,0,,
2QcJHi1JquR58LC836swpkmEn4bqh2Wifhphr2XxkLDT,0,0,,
3XxvmED354933DwSPJuzB7SE9uiWpD1ErydDuhmbFRMk,0,0,,
Eimb6wbKx8fRf6K6p9JWHyzuQaaEVEyUuf9Q8RooXmuV,0,0,,
EvWn7oQnt22kSuAutjX4AANMprbJBVd8FjBDCg8ppump,0,0,,
7gFGAkQDNpMnptAwLZdNJwEh6DRhH8Fdm9H3hMcvpump,0,0,,
75dh1aVyE88DiDDqN396Lkbcf4Kxj2KNGJRCTkcUpump,0,0,,
45SbFRyLqF4ixURt9LEqqedPHxrnh3VbGdVTmQ3zpump,0,0,,
H2zb37x5nyW1yeCzVn2RecQFCdt8JK9ZioxqSNsFpump,0,0,,
6dDdaqnP5CYD3rNRRu2yq7guDh2WXJth5pgaXzX1pump,0,0,,
FnQMnE5aC59t3obZK1qfDKHVYKtU2tCPHN63ovuypump,0,0,,
E75qcuWFZ8eHxXhgY55VEQC7dBdkqwjVfkQizRBTUyh8,0,0,,
9vqsBhx1jPoKokZfCY8JMU7ob5ZFm7XtkwY3T2hapump,0,0,,
B4TmvUkvWQjh3GMNm2xhQL4YbaVfSJxFTEg34ZTUMx8b,0,0,,
4amstKcbziHCqwev9esMtRGDTdjHSviiNXT7WtajgjUq,0,0,,
7W1NXpH4VfT1W3jjkXJKeAaPbPAJySotgBhtXCaapump,0,0,,
Ek8aqjHte2Mjam1LDUBwamVvre7p8NBdwik5vz6hvTBC,0,0,,
A6ESv6iKrhwPPRz5aXVbHSronBxZzZhAN6bu3rASyCgk,0,0,,
CoseJDEHxsfjjQs5CaXWGd4PH2irHam2FxeuwN2jyAL9,0,0,,
vyPu3cip3jEDPqkigX92LcLdwyaFxmbg7UJmSVipump,0,0,,
599QcRGqpAYzTNBkQu3jVtgzKmYWH2DbuCEvtqCnpump,0,0,,
Do3aZ2zeTYFVZg2d473PvkEvw6QtmYc3gUUugoQQEMbo,0,0,,
EHHAKzPZJhQy4fc7CTaJPFsetPgKnC6JNCdv6pqsQ7Ma,0,0,,
29ZJ2bWof6DFLUKbt2aApUBXe5LDPsuo99XzWffo777j,0,0,,
J6hDgsfN41bL1J3wN8RJkEmNvLR1yExFDmxvK9SmR3dF,0,0,,
f4NMCNnGR7qiCxDfGgFoXp6B4JFTHsHVn7eDYJ9pump,0,0,,
ACv51sJj43UmcwaRA976U1p1uELs3Lm8TAsRheMRpump,0,0,,
FLuxaik9EoUh4ZwTT8ZhMmNh27XbTcabTMRGSXHvpump,0,0,,
3Fa4tVaj7HNTMbWVhdkYGJ26FXDHmpQ8CTiPgh5R69oU,0,0,,
GteVVzxDV4zH2tob6eqRnLfSrUZF7idKJUfdEi199yAZ,0,0,,
3kFoxVeGjLNb8472WgEZ2iXmenCoEUraXtcXMPQZgoSz,0,0,,
4FxtVVjQSkwKghNXnGBxx3iSoN3XQcsZ4fmjAbLPpump,0,0,,
PkGtNQ1WtLj3sYYDcg9GtPCzoQtyvF6gaND9SyApump,0,0,,
62CGp1npmxMTuUA4p8kKrWeNj9TURu12MVgPPZwMpump,0,0,,
4RdyA2XGc6v7RW1jcKG6AYDsjeUWZqkLHTNp2ghvdg7f,0,0,,
EcLwiJG3tvraFRG798JaUADgHcCn5zSVreHqxssUPCHd,0,0,,
J7Cf3uxG8nW76VfUiRrRkM1oy3Adm4obtpM7hd6opump,0,0,,
41revsxLUZnoiUQoMT9eBVCzi4cs8Xbs48rp53gcpump,0,0,,
BJWyKVWrBxdwmn9vPP7HndJTQa31BtSYX6fXivTJpump,0,0,,
4zdAbkyoYoT2F8ZSt6va4WZrmAwgFCfQsTEUo8zNpump,0,0,,
A17gzfib2UaxteKXzMK37G4AtVqYKRqRLT54aDjYpump,0,0,,
CzNeHKSn1JKpVRsU78HBFxHzqKmbHmtjxe5qr47Epump,0,0,,
4uDHGPzjW3rwgtqTGjNhMSWs91AH4yK6CG8BUaVSVkYL,0,0,,
EHQzNYCetupwF7e8zutsWoqYQBvsZRqf93TfWZxrpump,0,0,,
EjYm7bAPPkeYQoUBRf2HF8xEqNbztahJBHuPxGPkpump,0,0,,
8dyNLpSBgb41q3f1YiENecb6PCoVDMjVZdtb91WKpump,0,0,,
35gUydvujQtcBGJN9bQDDzyt6dtQfTBMRTpwsakJGhm9,0,0,,
52PS2g6oQP6z5Mjk5HAzYJ5eGCUmm6P6Aba5xKX37QFu,0,0,,
5oteiV3YZ81aJ7ByZXJzediXrQRQV6RGXS22DBhtpump,0,0,,
EH8qsvapyvN6WKGDvpaMEPD78QogYafdYEKJiqaVpump,0,0,,
HSwR3tZuxQKq8ddz9YxR4BX65Znm6MNdWGURw3x5FJQi,0,0,,
3wgkW1MEht4UwD8wJPqUHKfYiaum5V7GfikgKMWDpFx3,0,0,,
FNBgvWixFbyESf1a6zaCw2CZvpLVmfuma9prmZ5g2Z9c,0,0,,
7HmMho4GfXf6Q33f4Yt9tAFFnMvf87zKTAHyn4SUtV9p,0,0,,
FDTgv4LG8jRea2DFNNox2pNq6pjf3LbtFbW3bJ41UyT2,0,0,,
H6JtPso9FsoWj2ni6XzhT4dhQxADxkRsHT6GfVfwdGQP,0,0,,
7Yx4EvHKMEibU845WmwhqUye3wB9M7dRrbaztyGuvfRY,0,0,,
2tBPEZp3uChtKvdKhWgaA8AsqK3J6Mvt8w7XQo39pump,0,0,,
wNBin488A283DxTJkcyHhsbUtZXFGgZmuWTKVmkFpkx,0,0,,
9jtHb9ucz9S8i4oQrKE1srFPTmcv5AEzRuEnjmLyebcb,0,0,,
CWAUGMQayY2PwZ4NDrDfQr1NRU4kw2fTVehKnunQhb35,0,0,,
2ekjJfpYaPuj2nuxFqnS7BQg85FPaYVfK24b3Fgbmh9b,0,0,,
U2wZP8TsYAFc3DWR8fjYuvbPRHsU9EsqzNZ6jw2pump,0,0,,
n6XPDMaqYXZXzn2jFr6qn6TxZeJdU11ojqRFehYQeL9,0,0,,
2szW59JjYfZBzNzjpD3gnwGmZz6Y34qJ3X6hbA8cpump,0,0,,
Hp3WCQE2gfVBYxyXa3RMFeiudSM1KMANnqQbmDLVpump,0,0,,
GGHga4iRCxEvq9Ky4MNwk9amTbLLg53bBHcSjpJLpump,0,0,,
3qq54YqAKG3TcrwNHXFSpMCWoL8gmMuPceJ4FG9npump,0,0,,
7NBC6jAf2d2oSiA8FhXj4qv7buZLoM8HGu7arz3Lpump,0,0,,
4zaxeXgdAZXcaYy9TPxGx2Kn7FF72cyom9tRCCKeUY3C,0,0,,
Faf89929Ni9fbg4gmVZTca7eW6NFg877Jqn6MizT3Gvw,0,0,,
GRkAQsphKwc5PPMmi2bLT2aG9opmnHqJPN7spmjLpump,0,0,,
Awif5iQnv1J2x6RHJrh3cNyaH2ghu47DsJfRgFwSpump,0,0,,
HoCunqcWb8b3PtuX8aPvvF3R2nCmfjmTj32zSgSvpump,0,0,,
AZ8UMtPVewZHy6gGSc4myXuVoGca4P7UUKur4RErhAtm,0,0,,
HzhhfexEbj3dnVr55mBhiq4Zzh7kSQdDWdjxrMX3pump,0,0,,
Fcvn3f5BTChSH53ixtURMmF5Vqj9yGsSYrRjFkf3wCX2,0,0,,
CgNMpt1Q9tnsS4DAv5v6jYDG7HtvJh38yBtspB75pump,0,0,,
97y1UnhmnE16h4tT2jKXC3Zivr6Fw1abHbrYXQWpump,0,0,,
BnyK5ccegzrpEcv9UH5GPF8fZwV865m33pGi2Uk7cXQ7,0,0,,
J9NjNX5Y2mH8uaEa1JLgGGcfoGjZavcnvw8bQGidpump,0,0,,
DZSs9nHSr9BBunLNWd6PDstesJ4PBLMFVK1GbZ9urYNZ,0,0,,
6mv5U2o8eZvm1stKkujmQ3yg9gEGyCoNz7AK7mLSpump,0,0,,
GJdjmbZ5utrTe8Zx7vP6DLw2WrC9X4ZzJJfRr1N6pump,0,0,,
45F22Qsvn4qvRu1mYC7jUfBEQbSshN8tySsCkcz2pump,0,0,,
8k711mdRNxx5hYuUCuofyNmYtarmn2zPY8d25xHdFgLX,0,0,,
B6mhinGX6EGwhdeTjAsSNhSEFPoxeM2zSEZYTsyHpBj5,0,0,,
6c1dUwKi49kbEQLubirFgrPLfcRbF3a6tQmESsXbpump,0,0,,
7sUVSJYy2AZKcqgbb7QEYhUgddC1mCtj6a2rDSKd2kNv,0,0,,
CkWg4cqfFWrWrxPvtP1Rw3DCMY9j4BJV22oBoVacstjh,0,0,,
CQo4QmsiuoyzPKPpwSXYfG9yTu3PuTgzGj3t1xDpump,0,0,,
Ew3UL31TFcXWJNLJREPXfvU7JYhK7vAiJJ7pdZU1gHrh,0,0,,
6dJAEzL1oD3249f3fbc2Hv5ze5mXMzGVraobX6ZEwNYB,0,0,,
BgmCnJMcM925oHoRW8ogwDcTLA87Pr11ymcwv36Vpump,0,0,,
CZRjWZmZqovS3aCxezPTM1BraGwYTNo22ixf4uxnpump,0,0,,
5AFpf9H8CPpmHe9gmwZYQPtup3MDZ887PUxvY1yapump,0,0,,
B77WDWdC7SnC4BJCwMWjdD1rTX3U57qwTg77utN1pump,0,0,,
HxxM7dF3hoN5awdBahtdaU4jGzvt9JbMB8ahUifezV6N,0,0,,
BJaKkbTMEe7c9QiPwaWymApeWvY3druVLWN9YQyRpump,0,0,,
3xtHv3s5E83mgEa9BiJawkeBqPSU6FEizXAK36ZtsD1W,0,0,,
mchXra9PGqbMPuJ5FW9YxkkoSVKWAhyu5xP5tk4pump,0,0,,
BSzjf1amosFEHSYHs5tNrW9kqUMhMRVY5kNdc7cf3Nfx,0,0,,
4LXL5F54cuKnjx9qGNWfYuz3vX5eAYqrwYe5X32bpump,0,0,,
BsQvDWQ4mKWarKAG2HWfbGa9aM25KagUsBhyDC3QN5PS,0,0,,
BoxwNxUYKMV6ZzcKArP9HVrJq2gc4MLf6UGg3PitN38q,0,0,,
JEHYnb3BcTHT62iJhNobMgJfuGr4LCdpUz5nMQsNpump,0,0,,
2t9rpZEeRkLJE6QvmKjdosoxVPk67TLr9PASasP513gJ,0,0,,
7BgPsAGkLuEDSnJA2AtMBxiYtTwMFrwwBirFPr4jpump,0,0,,
EL8tDCUCCkcYpfMQKVghcc8yWSRHJFtnRYBtfJjgpump,0,0,,
BhokrYnFbB1Qrrn6MnxBWYxkRnsR7kKZBoVihAQDj5MZ,0,0,,
BAsnXPVYuvZDfEFR7tmu9sG9gPyHy58Jpjs2AuUw1FLx,0,0,,
2Ns9bfJVEMZTCmzfcbwDv4pNbSsSTBkeNJQoSsb1pump,0,0,,
3einv8VqfmyqESXFYDZahupJ1mSCZdif2YRSqdTgpump,0,0,,
9FqBJP4ssUd8tX461EZdq9LconDY8UBZrhh7E5xxks5f,0,0,,
7VQnrD2345cCND6t85AqtZkpuos5xdjo5qbP88H4pump,0,0,,
2JcXacFwt9mVAwBQ5nZkYwCyXQkRcdsYrDXn6hj22SbP,0,0,,
9TTUmf6fJwjHtD16KGyujVixme8Qs9uNuN5jsb6c13Bd,0,0,,
CSEkG3mT5P1GUf4HZTHdVk1syKFN6gQWokbZ4jDWpump,0,0,,
Gqon2k62PD1uVJ9f9pamhPSrf2BeWGEAzDfxkWdXpump,0,0,,
54A7rix3sh5n3hKpZ1VMABLAqrnod8PUCs5AXVsGpump,0,0,,
8XgSvP4iMbBeQDnC9i4odSGeG4h3QoLJ58avjLBnpump,0,0,,
3Vse7Heee7Yb3U95vjQXDHqDBor6ERNQrA88GjeSVVj3,0,0,,
9Za5hA1XFyGBNbGNEJH7v411AXaW19WMhKaAvamUgT7T,0,0,,
3wyefqfAQ5b67yQbLBJfhmaLqNiEsBEHFum84uCgZKnB,0,0,,
66QxijqyVcyvfrjnqajm1Y1ud3sQUASStnwzav4Tpump,0,0,,
DLMbs2E11UhHhYTbjzPypFWDnUidFXV5J3Wo7EU3pump,0,0,,
FMBKDjA19kqDTikh9UPTeZc94j8ZGSNUTFs2pikG5Acd,0,0,,
31n9Do8vj8Lu8EFSPGo5xBK8AAcycqTYKmNSM4bQpump,0,0,,
D3MnPf7WxkJUwNWH1j5gwTjDPL3QTEJTS897mACXpump,0,0,,
KBFs8Zb1V1tT9x7Ba3AWQo8jSNyL6GLuXjBx6kHpump,0,0,,
2VBxmJ8TAstNNFh1JqyS87nnrxzjcWw2zEW44RpKqkac,0,0,,
GQzbqwNPkDNT4NBmESkAbXszjAZHsevD85iceZq3Djjq,0,0,,
DP6BvFws5vn1e44SBjJw1SXnAKc6PEQ8DSaT7PoiabHo,0,0,,
7X19KesnUtZtme78Km8pm4cN8pfRRLT2SXNsubfipump,0,0,,
FCGDDio5DuhujHcRQCDbXHnrcSA4pUGg2haNt7S2pump,0,0,,
H9SvgwsBJxK9yHVcgMuvhauvRntkaEvuLsCb9yNvpump,0,0,,
ETZDTrZp1tWSTPHf22cyUXiv5xGzXuBFEwJAsE8ypump,0,0,,
45EgCwcPXYagBC7KqBin4nCFgEZWN7f3Y6nACwxqMCWX,0,0,,
7gbEP2TAy5wM3TmMp5utCrRvdJ3FFqYjgN5KDpXiWPmo,0,0,,
9zN5dNe8K1372i6U52u4hQkdYg2ZsQfxsyRopUNrpump,0,0,,
DAGnwe6AJykNPENi56csn8xXzF3BPTufJE8GHTUcpump,0,0,,
8jayusxKifrCnx1b5hUAyxyyPhXQsyxpNN62pQsZBGB6,0,0,,
4RMsDuJmkthitLuGMVCsQKLec8EKms8G8sqh8nPspump,0,0,,
mpoxP5wyoR3eRW8L9bZjGPFtCsmX8WcqU5BHxFW1xkn,0,0,,
LoafdJ3WSAvsrx3zppSGKA6sRvL9GrRrU1iRV7HkLkm,0,0,,
AdJYM1s7vdTpBKx4c6LJvH4jWUXu4qypuzVj2Nw7ZtWv,0,0,,
HmfNGq7kxE6ppMDGW87xPuMU6wnKbeYBZf76K7t33w3s,0,0,,
ArnkQEXgemJCkHanpffqRKA6X3hza6PJiVoDMekv6FR,0,0,,
9qriMjPPAJTMCtfQnz7Mo9BsV2jAWTr2ff7yc3JWpump,0,0,,
jZ6iwVk5t9znbdMwna3gt3LdqRJaQQ49dfTmUgDpump,0,0,,
jucy5XJ76pHVvtPZb5TKRcGQExkwit2P5s4vY8UzmpC,0,0,,
C4j7kPx9PqDnfvxe2uycJQRTAeyGwmU4DyGf21Xgpump,0,0,,
4AM2LPxSmDxD1c8WyPWN2i9dKo87SaYHP1fPSdCopump,0,0,,
4L4B8yru6yfvpKngjxd7q4NxDBdpBFimGbZiLoUJiHqi,0,0,,
GuVXESR6Lnfc9h2BShcsTCDfgJ45WWcJJwr7LzgzrSob,0,0,,
GbwanZf6fp47iEK2HrmFQWC5XHzy3G1dnXrS3BJYpump,0,0,,
DKxbESuFpvGyXyhBhpEK8nhzKcF9X6eCAdcFg5YYpump,0,0,,
BfUfnLMCNwKYamhJXzaxgUmFjrGFHdkjRLAxeaxqpump,0,0,,
NmpfpJ7s7UBA4dLbrHVe8utkZqGjCEf2w552uZ5pump,0,0,,
9GpthvTPDpN19HeyvExoyazRhtq3agtg2nbcS7Topump,0,0,,
3QVfZyLUD3iidbdcs6eSUJJDgnZBY6c9G3L1qtLiR9NS,0,0,,
9yWwUwvEskTVqs8MuaLhXzRwiCzcfoUsco8LSaDpump,0,0,,
H3wrNNCUkjuKfqZEyXipU8Dw9DAoj6RCazkRgMdz6giM,0,0,,
AoXEBwwGfwHxjQmBKKTADYLQXRPm8MRBKbaSEyzppump,0,0,,
Fgn3y5zLZTfi5UxP59yHbLmryWgWnHS4BFJHcsuVpump,0,0,,
DPfhZt2wjTYTsA3JjNEJCDyX3Rn1ef8sbje6AMGDpump,0,0,,
HF1AGRj4c4Dr3MP5stdU8ucEjaLUNmqYm1SWZHJEHxs5,0,0,,
6cLLXCTW48EdneJKWhc7vzE4VB3XMcJVEjsocQRHpump,0,0,,
oB5bh9FZm55FVToZABkxn52w3iaZdPSN2arGPyZvxmc,0,0,,
7dGbPgUxKpB5qWiLRKcTQSC3om1fPzUpgGAFfwej9hXx,0,0,,
EE88dcuJmLDfHgvzQE4RE9i5a6CxCs5htVx32h3FZmHv,0,0,,
3Rcc6tMyS7ZEa29dxV4g3J5StorS9J1dn98gd42pZTk1,0,0,,
75vq3ZhQZmkdvZZi1a4xS3Gs8muifwf9AXn3q62Xpump,0,0,,
7jRiBQL5CkiXybo5cJWTeatmJZ5ffka8SpuVF5Vhpump,0,0,,
E2Zmd6LyiKLfqoaXoumzMShTrj4y4QhR6pE6YdMHpump,0,0,,
EYtV6vqtg5mtVdZkMBcpJ96w7sVjyNqK8sQgnzj9pump,0,0,,
Dw5f8NZQ2knLn9PFwEynkC1fATWXrXb1T3rrKY1T9AsV,0,0,,
HtEUH5zMiwpTtCXm4f1H5SgfpMeAnTobG4hnrDfBqqmv,0,0,,
92EcDYWSA9YRhtmPWzUFqPyzDfkjF7AkF8AxVJt5LXYM,0,0,,
EpmYw96bUMKbemkseEtYt99Wc9p2a2WJXHPzNn4Epump,0,0,,
HvNiAvQNhY1rDQzMh16bY99VFBH5oiYAk2KsriqFpump,0,0,,
DriFtupJYLTosbwoN8koMbEYSx54aFAVLddWsbksjwg7,0,0,,
5xTuYGzLY4BZgPDn6WYNfKHYMuEj4J7giBioTmDtpump,0,0,,
6jGTDVvJS3N5URLGPsdnzjcKkvtj8u6yZPF45s1SR7wL,0,0,,
4EKg3PQGK8Y6cTtd8EdjrkhKf597rARppFQ1AxaVjyp6,0,0,,
FJCHBGvNRMqwwy7sbyoMASzk8EiC4Fi4STAFxRvmis1V,0,0,,
6NKqYaVGC7H5cyKekgPMeHrb1REEXGEeBcpxqWc2g8nc,0,0,,
4uk32tLebyCvR6sHFC63Xrk7PW5zXoiYHimGcpc4Gh48,0,0,,
85P3YjhphrVLWxyf8MyYdjQbFuNB8qzuDPcm8Yjh9PyY,0,0,,
HtavxkEN8XVRJqJULTUXSCkTNJM8vyKwPAuJCs38pump,0,0,,
B78DSFahHE7vj82JRjK69zNWsBvuKe8fWP7n6mF7pump,0,0,,
2Z6TocWzKtddxVe9kxCB3j3A339Z6CDiut5k3a9Apump,0,0,,
BQgBNEnu3hXq3UWmvzu694ctLhbb36nnyU3SHBpKMaXn,0,0,,
5byKKEfBZP3s1TX2DurjDNNscbtWPBe2DXm3DW7xj9t9,0,0,,
H5onnRVYn58wr4Uw74NqToY5eTuCv6dP8AohxE5Upump,0,0,,
4t8cP8su2yVDb7LhYvANMJoDTTXCFTxrFTqSyBRapump,0,0,,
3QCf8rb4bjQzSKC58wagLK5i4SaM3N27jE147mw4pump,0,0,,
